;Johnny Cash;Willie Nelson;Dolly Parton;Hank Williams;Faith Hill;Dixie Chicks;Garth Brooks;Kenny Rogers;Tim McGraw;Hank Snow;Brooks and Dunn;Lee Hazlewood;Kenny Chesney;Jim Reeves;Roger Miller;Kris Kristofferson;Bob Dylan;Joni Mitchell;Leonard Cohen;Joan Baez;Townes van Zandt;Pete Seeger;Suzanne Vega;Tracy Chapman;Tim Buckley;Steeleye Span;Woody Guthrie;Donovan;Cat Stevens;John Denver;Don McLean;Crosby Stills & Nash;Miles Davis;Dave Brubeck;Billie Holiday;Duke Ellington;Django Reinhardt;Glenn Miller;Ella Fitzgerald;Louis Armstrong;Nat King Cole;Herbie Hancock;Nina Simone;John Coltrane;Charlie Parker;Count Basie;Thelonious Monk;Cannonball Adderley;John Lee Hooker;Muddy Waters;Taj Mahal;John Mayall;Big Bill Broonzy;BB King;Howlin' Wolf;Willie Dixon;Blind Lemon Jefferson;Blind Willie McTell;Mississippi John Hurt;T-Bone Walker;Etta James;Lightnin' Hopkins;Otis Rush;Albert King;James Brown;Marvin Gaye;Otis Redding;Solomon Burke;Sam Cooke;Aretha Franklin;Al Green;The Temptations;The Drifters;Fats Domino;The Supremes;Isaac Hayes;Alicia Keys;Erykah Badu;India Arie;Jill Scott;Iron Maiden;Megadeth;Slayer;Sepultura;Black Sabbath;Anthrax;Alice Cooper;Deep Purple;Def Leppard;AC/DC;Judas Priest;Kiss;Metallica;Pantera;Queensryche;Skid Row;Nirvana;Beck;Smashing Pumpkins;Radiohead;Belle and Sebastian;Alice in Chains;Echo and the Bunnymen;Sonic Youth;Weezer;Pearl Jam;Foo Fighters;Hole;Bush;The Smiths;Depeche Mode;Jane's Addiction;Patti Smith;Sex Pistols;Sid Vicious;Ramones;Bad Religion;The Clash;NoFX;Dead Kennedys;Buzzcocks;Green Day;Blink 182;Sum 41;The Misfits;Rancid;Screeching Weasel;Pennywise;Eminem;Dr. Dre;Public Enemy;Missy Elliot;Cypress Hill;50 Cent;Run DMC;Grandmaster Flash;2Pac;Snoop Dogg;Jay-Z;Busta Rhymes;LL Cool J;DMX;Ice Cube;Mystikal;Aphex Twin;Daft Punk;Kraftwerk;Chemical Brothers;Fatboy Slim;Basement Jaxx;Carl Cox;Moloko;Paul Oakenfold;Prodigy;Armand van Helden;Moby;Massive Attack;Mouse on Mars;Jimi Tenor;Underworld;Bob Marley;Jimmy Cliff;Peter Tosh;Ziggy Marley;Sean Paul;Alpha Blondy;Shaggy;Maxi Priest;Shabba Ranks;UB40;Inner Circle;Desmond Dekker;Capleton;Bounty Killer;Eddy Grant;Black Uhuru;The Rolling Stones;The Animals;The Faces;The Kinks;The Who;Elvis Presley;Chuck Berry;Little Richard;Jerry Lee Lewis;Buddy Holly;Bo Diddley;Bill Haley;Chubby Checker;The Yardbirds;Carl Perkins;Gene Vincent;Madonna;Britney Spears;N'Sync;Justin Timberlake;ABBA;Michael Jackson;Janet Jackson;Prince;Spice Girls;Christina Aguilera;Robbie Williams;Nelly Furtado;Avril Lavigne;Jennifer Lopez;O-Town;Shakira;Wolfgang Amadeus Mozart;Ludwig van Beethoven;Johann Sebastian Bach;Joseph Haydn;Johannes Brahms;Frederic Chopin;Antonin Dvorak;Gustav Mahler;Franz Schubert;Antonio Vivaldi;Richard Wagner;Herbert von Karajan;Yehudi Menuhin;Georg Friedrich Haendel;Tchaikovsky;Giuseppe Verdi
Brooks and Dunn;0,815973;0,853314;0,88877;0,928602;0,757704;0,875355;0,924028;0,91194;0,944771;0,974407;1;0,379673;0,555498;0,907931;0,658373;0,907559;0,161644;0;0;0,12732;0,588088;0,101726;0;0;0;0;0,254337;0,03177;0,026659;0,891437;0,049144;0;0;0;0;0;0;0;0;0;0,023899;0;0;0;0;0;0,001586;0;0,044357;0;0;0;0;0;0;0;0;0;0,113011;0;0,012151;0,118415;0,014762;0;0,027249;0;0,014396;0,207905;0;0;0,013037;0;0;0;0,018842;0,013948;0;0;0;0;0;0;0;0;0;0;0;0,014236;0;0;0;0;0,004795;0;0;0;0;0,014349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016126;0;0;0;0;0;0;0,040236;0;0;0;0;0,161602;0,064568;0;0,407842;0,090345;0;0;0,010741;0;0,393513;0,093787;0;0;0;0;0;0;0,023836;0,029794;0,016993;0;0;0;0;0,005501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lee Hazlewood;0,520137;0,490485;0,488775;0,457186;0,412087;0,43532;0,515392;0,573468;0,447253;0,39064;0,379673;1;0,259033;0,415603;0,340616;0,651602;0,424739;0,420232;0,222188;0,274979;0,395836;0,127611;0,334518;0,415902;0,148267;0,228536;0,277831;0,371396;0,453499;0,458291;0,393301;0,572807;0,1407;0,084946;0,185491;0,12875;0,068058;0,20128;0,14214;0,158029;0,227503;0,162148;0,189399;0,085881;0,08746;0,100622;0,100983;0,095648;0,163791;0,137072;0,136198;0,102505;0,104038;0,089698;0,166026;0,10222;0,091037;0,085569;0,134306;0,121935;0,321713;0,15023;0,131795;0,119669;0,189846;0,175776;0,204305;0,359569;0,28396;0,216098;0,101719;0,24529;0,253284;0,371884;0,225096;0,140391;0,154553;0,126474;0;0,080344;0,203223;0,129853;0,120964;0,118221;0,168003;0,066865;0,357075;0,21556;0,386575;0,371969;0,131721;0,401701;0,289423;0,09689;0,234203;0,21792;0,201533;0,185049;0,365272;0,197599;0,53876;0,266612;0,33516;0,351121;0,277686;0,288592;0,204309;0,152277;0,168793;0,308393;0,216587;0,354955;0,196621;0,306032;0,239025;0,316412;0,228228;0,264141;0,130081;0,16783;0,135913;0,289286;0,498856;0,24026;0,090025;0,163656;0,288411;0,150154;0,08504;0,070177;0,160205;0;0,181134;0,087287;0,012237;0,072321;0,027906;0,151348;0,092226;0,153731;0,233485;0,077315;0,099698;0,156412;0,062549;0,214069;0,224973;0;0,065414;0,078747;0,000853;0,078439;0,056602;0,102257;0,050557;0,131693;0,139412;0,329801;0,051326;0,125242;0,114925;0,062651;0,06752;0,08592;0,118305;0;0,15349;0,145007;0;0,169148;0,201802;0,119804;0,014486;0,023387;0,153931;0,052043;0,430026;0,357634;0,024968;0,388972;0,430838;0,397921;0,447267;0,443882;0,523628;0,310187;0,364961;0,403945;0,182226;0,266292;0,342995;0,464;0,244516;0,381473;0,63619;0,225867;0,166489;0,381313;0,271416;0,305175;0,204006;0,408321;0,142724;0,309882;0,206475;0,177633;0,204132;0,297742;0,003358;0,002414;0,004281;0;0,004104;0;0;0;0,0003;0,001337;0;0;0,011174;0;0;0
Kenny Chesney;0,491714;0,492924;0,518299;0,528609;0,445523;0,500133;0,531494;0,55292;0,537496;0,543246;0,555498;0,259033;1;0,508635;0,370142;0,518833;0,151812;0,070938;0,03274;0,107115;0,367746;0,065934;0,048804;0,058239;0,028599;0,054843;0,162289;0,057764;0,067742;0,511396;0,083375;0,016214;0,00732;0,000772;0,008759;0,003716;0,017909;0,013488;0,006504;0,006793;0,026919;0,01251;0,011354;0,020497;0,001324;0,003897;0,002901;0,002987;0,039234;0,023014;0,038287;0,018695;0,02273;0;0,025293;0,003375;0,00894;0,011394;0,082699;0,020822;0,040918;0,081576;0,027356;0,023463;0,08184;0,018929;0,028179;0,1474;0,049741;0,02144;0,020735;0,022196;0,026893;0,065331;0,027229;0,024165;0,012854;0,01707;0,004746;0,005441;0,057714;0,049368;0,019586;0,0292;0,044862;0,009814;0,511961;0,073809;0,088062;0,095996;0,036142;0,096528;0,09091;0,030063;0,058053;0,052996;0,531762;0,707844;0,082028;0,056034;0,06276;0,070966;0,081981;0,066724;0,700201;0,066072;0,610483;0,047421;0,494552;0,047891;0,033187;0,084903;0,043663;0,066878;0,053115;0,070285;0,493774;0,062254;0,541263;0,042534;0,452993;0,621562;0,07996;0,080062;0,006172;0,476693;0,037105;0,621011;0,026207;0,019752;0,02291;0;0,035286;0,656514;0,000839;0,016237;0,285749;0,016221;0,607098;0,021728;0,037162;0,677184;0,009628;0,0045;0,006915;0,051047;0,020076;0,0014;0,667659;0,014537;0,000833;0,004836;0,636172;0,024314;0,006369;0,018487;0,065487;0,055492;0,000393;0,015843;0,603455;0,007899;0,019014;0,02063;0,023627;0,000106;0,011342;0,006522;0,000439;0,020462;0,127862;0,01256;0,003175;0,000506;0,016352;0,008473;0,131988;0,056952;0;0,082547;0,097459;0,153147;0,132004;0,086638;0,314801;0,59493;0,079557;0,090849;0,039088;0,067076;0,278357;0,130632;0,531382;0,027423;0,013758;0,550107;0,643675;0,043704;0,042912;0,06384;0,526427;0,034437;0,641044;0,022121;0,616642;0,012548;0,640666;0,019283;0,349698;0,003789;0,007406;0;0,000956;0;0;0;0,000671;0,000293;0,000082;0;0,000725;0;0,000141;0
Jim Reeves;0,76962;0,81861;0,835331;0,855097;0,704914;0,812115;0,858519;0,858393;0,871585;0,892148;0,907931;0,415603;0,508635;1;0,611976;0,860205;0,175691;0,046717;0,022384;0,165951;0,540953;0,10846;0,038186;0,04441;0,004038;0,016818;0,267443;0,091267;0,072887;0,823151;0,098757;0,072876;0,017762;0,01414;0,046191;0,023569;0,012493;0,041606;0,032584;0,026103;0,077352;0,027547;0,052215;0,013456;0,019585;0,012708;0,015912;0,017943;0,054786;0,006765;0,071389;0,001455;0,008402;0,000863;0,01559;0,005183;0,004685;0,001685;0,105388;0,005751;0,078797;0,111874;0,017998;0,000896;0,050934;0,030521;0,060355;0,210502;0,034029;0,029764;0,024759;0,055751;0,03329;0,018848;0,044601;0,032554;0,034133;0,134302;0,002322;0,018885;0,02268;0,009021;0,013264;0;0,003541;0,012749;0,020187;0,025691;0,012752;0,005525;0,005386;0,019128;0,013764;0,006481;0;0,007272;0,017597;0,025149;0,008547;0,004858;0,043123;0,010155;0;0,021278;0,015809;0,01518;0,021524;0,008922;0,071625;0,024376;0,026215;0,013488;0,00625;0,007169;0,058734;0,008598;0,009232;0,007757;0,004755;0,013768;0,021906;0,032831;0,029211;0,015134;0,023326;0,008448;0,02413;0,004519;0,00872;0,013838;0,018727;0;0,00891;0,008772;0,003171;0,003;0,004384;0,020084;0,014736;0,013631;0,016891;0,009678;0,010931;0,026618;0,007614;0,022511;0,024796;0,004141;0,004692;0,007756;0,002554;0,038785;0,004687;0,00953;0,007618;0,017268;0,010755;0,019445;0,005452;0,012721;0,032825;0,045471;0,041644;0,067912;0,037528;0,060123;0,018595;0,020115;0,001424;0,053121;0,004423;0,043788;0,00081;0,003085;0,014524;0,022471;0,049359;0,025678;0;0,021361;0,034058;0,181039;0,086458;0,016726;0,383193;0,107116;0,017714;0,008951;0,019033;0,012268;0,359835;0,103605;0,042189;0,048209;0,083924;0,036587;0,032436;0,072872;0,05062;0,06452;0,038514;0,068624;0,026914;0,059061;0,017748;0,052911;0,024636;0,094671;0,016543;0,001472;0,004451;0;0,001046;0,000014;0;0,002069;0,00299;0,002018;0,00351;0,003639;0,005378;0,001543;0,000715;0,007447
Roger Miller;0,561739;0,593194;0,609904;0,623506;0,52006;0,59449;0,633044;0,637929;0,638062;0,6467;0,658373;0,340616;0,370142;0,611976;1;0,646958;0,1497;0,058991;0,028065;0,13074;0,406581;0,093481;0,059433;0,059737;0,00685;0,020434;0,211333;0,074131;0,078625;0,604896;0,072669;0,115344;0,008795;0,002119;0,020913;0,010536;0,00127;0,023742;0,017697;0,015309;0,044281;0,009935;0,023726;0,009968;0,003132;0,004257;0,006362;0,002564;0,039827;0,007041;0,00439;0,002573;0,006161;0;0,004464;0,003675;0,007447;0,002039;0,081113;0,004117;0,037985;0,084369;0,012367;0,000373;0,039073;0,024699;0,036051;0,161975;0,036983;0,029059;0,018781;0,041174;0,029623;0,01757;0,041876;0,025342;0,02749;0,017937;0;0,015637;0,004531;0,00726;0,009494;0;0,00277;0,008711;0,013817;0,01397;0,012573;0,003238;0,000587;0,017632;0,010632;0,00506;0;0,003555;0,020451;0,02575;0,006383;0,009493;0,061669;0,007669;0;0,025778;0,022778;0,015051;0,01166;0,008938;0,007725;0,035449;0,030274;0,020578;0,004877;0,009259;0,007008;0,008024;0,010153;0,00716;0,00761;0,012067;0,016209;0,033544;0,036506;0,023405;0,01742;0,011797;0,029038;0,004401;0,011857;0,00977;0,014945;0;0,008204;0,011188;0,002368;0,001811;0,004772;0,01962;0,012485;0,016093;0,018936;0,01043;0,012305;0,02665;0,010004;0,008612;0,028874;0;0,007399;0,009006;0;0,024957;0,004821;0,005726;0,006166;0,013904;0,011372;0,027851;0;0,01778;0,006779;0,00635;0,001282;0,000966;0,016289;0;0,034714;0,029461;0,000125;0,038617;0,009715;0,014316;0,001111;0,004359;0,018275;0,003436;0,040042;0,03385;0;0,024284;0,019;0,128037;0,053078;0,015848;0,280926;0,070864;0,015549;0,007969;0,01784;0,009532;0,261262;0,084136;0,040792;0,065318;0,118566;0,034849;0,02653;0,054816;0,050862;0,059214;0,045957;0,078512;0,018938;0,05716;0,025;0,035901;0,03341;0,052991;0,000377;0,000492;0,00072;0;0,001081;0;0;0;0,000304;0;0;0;0,002046;0;0;0,002605
Kris Kristofferson;0,815594;0,863261;0,881389;0,877539;0,74907;0,845089;0,911347;0,94336;0,900199;0,893847;0,907559;0,651602;0,518833;0,860205;0,646958;1;0,284308;0,18481;0,099694;0,228207;0,603913;0,14225;0,160435;0,186656;0,033548;0,070704;0,312032;0,188504;0,22389;0,859682;0,165693;0,337741;0,029446;0,003807;0,047742;0,021386;0,00472;0,059233;0,039105;0,035061;0,09962;0,037112;0,063666;0,005456;0,006324;0,009149;0,014324;0,006555;0,068597;0,025422;0,017142;0,010804;0,01225;0;0,023366;0,007332;0,020034;0,003636;0,113762;0,016421;0,112624;0,131154;0,025432;0,009693;0,091614;0,067012;0,100738;0,286648;0,126459;0,08618;0,046953;0,108557;0,094171;0,107963;0,11063;0,065984;0,063548;0,045059;0;0,035211;0,048977;0,03775;0,040409;0,026902;0,035569;0,021739;0,098755;0,065403;0,103576;0,086601;0,028858;0,108604;0,074902;0,031171;0,051905;0,050345;0,076169;0,067672;0,084919;0,054466;0,228011;0,066011;0,074279;0,113837;0,096902;0,083127;0,061586;0,046079;0,045438;0,122749;0,091305;0,100289;0,049893;0,081071;0,06526;0,080833;0,062021;0,070852;0,038349;0,055449;0,058055;0,104916;0,174403;0,092683;0,034754;0,053523;0,112911;0,039392;0,036473;0,028752;0,060237;0;0,050784;0,037007;0,004724;0,017567;0,013967;0,064026;0,037683;0,057004;0,084685;0,034111;0,042974;0,071733;0,029041;0,056534;0,104202;0;0,023707;0,02831;0;0,038128;0,019566;0,026161;0,021651;0,037974;0,041804;0,113601;0;0,055054;0,039542;0,025339;0,019933;0,02013;0,045205;0,001885;0,079217;0,083564;0;0,096101;0,055956;0,053668;0,005275;0,013477;0,069424;0,018018;0,142279;0,12094;0;0,117975;0,124287;0,245411;0,16601;0,120481;0,463688;0,160512;0,098173;0,099111;0,066029;0,066152;0,40152;0,219272;0,122249;0,196352;0,366619;0,108235;0,079333;0,172674;0,136692;0,153449;0,119272;0,219397;0,062302;0,163718;0,087772;0,094155;0,104954;0,15394;0,001193;0,001007;0,001743;0;0,002171;0;0;0;0;0,000249;0;0;0,00418;0;0;0
Bob Dylan;0,483317;0,334738;0,223435;0,29001;0,356521;0,271158;0,308555;0,26566;0,197026;0,18245;0,161644;0,424739;0,151812;0,175691;0,1497;0,284308;1;0,62792;0,539915;0,80076;0,518503;0,505785;0,637841;0,762682;0,547533;0,686612;0,723056;0,56145;0,5123;0,480729;0,602058;0,445588;0,1003;0,041802;0,254623;0,094943;0,083924;0,143397;0,210657;0,150078;0,278513;0,090778;0,342623;0,067212;0,062726;0,079164;0,054266;0,054156;0,400819;0,362716;0,343306;0,23326;0,374633;0,231493;0,34601;0,251396;0,284516;0,272943;0,400871;0,291382;0,455861;0,340184;0,294107;0,297315;0,21713;0,326259;0,343688;0,323795;0,282599;0,345017;0,316199;0,259602;0,284461;0,385075;0,30649;0,189304;0,333399;0,257901;0,060818;0,314763;0,269405;0,169814;0,117768;0,145415;0,227833;0,072795;0,401266;0,27298;0,420811;0,462215;0,177118;0,501072;0,378941;0,130274;0,282015;0,278951;0,227212;0,313725;0,424784;0,256614;0,491077;0,405673;0,400898;0,419723;0,311282;0,464386;0,31824;0,269476;0,239417;0,290779;0,287674;0,401641;0,266373;0,348602;0,290069;0,407775;0,315194;0,349641;0,129855;0,227419;0,262423;0,298695;0,425317;0,227145;0,083901;0,202894;0,211144;0,163522;0,118311;0,056251;0,147622;0;0,189956;0,05841;0,011404;0,094709;0,019719;0,108262;0,071555;0,127957;0,322985;0,050146;0,090107;0,06856;0,032789;0,360574;0,128093;0,046492;0,053412;0,152277;0,001511;0,138239;0,05173;0,119725;0,040803;0,34974;0,143432;0,259906;0,011929;0,09446;0,226868;0,040749;0,095595;0,124278;0,097449;0,004959;0,059591;0,14788;0,001283;0,08525;0,21285;0,076876;0,013647;0,004904;0,089156;0,043491;0,56717;0,437637;0;0,47869;0,501383;0,557579;0,533746;0,492096;0,480778;0,469788;0,462467;0,47796;0,175877;0,500277;0,345322;0,424486;0,236257;0,229268;0,133416;0,28509;0,181254;0,359379;0,37102;0,434861;0,12431;0,206238;0,197115;0,307942;0,18956;0,300546;0,079785;0,14648;0,005855;0,019432;0,0051;0;0,052931;0;0;0,002258;0,003742;0,003513;0,00326;0,001706;0,012552;0,001495;0,00012;0,001904
Joni Mitchell;0,225861;0,148194;0,114012;0,068285;0,278121;0,057315;0,136999;0,1635;0,048615;0,030625;0;0,420232;0,070938;0,046717;0,058991;0,18481;0,62792;1;0,541775;0,598212;0,234528;0,285258;0,639217;0,689407;0,49258;0,466614;0,390107;0,588131;0,479471;0,232114;0,318687;0,546337;0,564907;0,502044;0,579092;0,494271;0,490915;0,400568;0,528662;0,521418;0,5672;0,558989;0,56511;0,476816;0,449007;0,471925;0,513511;0,483401;0,180796;0,183241;0,181771;0,133754;0,213753;0,068852;0,121577;0,039437;0,076442;0,081887;0,186441;0,159644;0,469238;0,133788;0,116639;0,122292;0,25217;0,258049;0,318984;0,235742;0,312854;0,389351;0,27537;0,30907;0,26158;0,300917;0,314747;0,208934;0,346814;0,326812;0,091865;0,319699;0,207309;0,142439;0,077476;0,095433;0,1633;0,023936;0,288157;0,244819;0,30912;0,343839;0,12962;0,326567;0,289831;0,123062;0,187632;0,181901;0,209674;0,25117;0,271463;0,234773;0,530447;0,318627;0,270412;0,365889;0,272859;0,361667;0,270259;0,208951;0,218775;0,294621;0,314322;0,324358;0,18779;0,251019;0,220304;0,28865;0,214737;0,245502;0,100345;0,204246;0,262028;0,214893;0,342615;0,282541;0,000332;0,157913;0,179481;0,108375;0,108865;0,063738;0,109456;0;0,132253;0,053817;0;0,05787;0,016682;0,091991;0,057643;0,102291;0,27568;0,040777;0,072148;0,197928;0,073649;0,312762;0,181542;0,100863;0,063251;0,197737;0,039641;0,229371;0,066538;0,125562;0,063137;0,247113;0,207112;0,317642;0,299988;0,142194;0,220045;0,042397;0,061635;0,08437;0,081962;0,004019;0,099692;0,202872;0,016532;0,116538;0,254875;0,083234;0,016574;0,013606;0,120795;0,037364;0,456527;0,321965;0,020238;0,418492;0,421366;0,386273;0,361442;0,366914;0,310585;0,365969;0,32074;0,299551;0,13587;0,43268;0,197136;0,309063;0,303292;0,344464;0,370129;0,302854;0,200063;0,371408;0,379812;0,485488;0,196325;0,435693;0,23741;0,456589;0,239775;0,309462;0,13289;0,251719;0,071917;0,098557;0,032746;0;0,122928;0,091939;0;0,004054;0,090788;0,010729;0,00581;0,00574;0,00335;0,001615;0,001413;0,02026
Leonard Cohen;0,262481;0,17053;0,044551;0,035261;0,456426;0,029341;0,173293;0,067282;0,03056;0,036823;0;0,222188;0,03274;0,022384;0,028065;0,099694;0,539915;0,541775;1;0,426753;0,130327;0,169212;0,471234;0,680145;0,720526;0,246708;0,344601;0,611004;0,489398;0,285034;0,420696;0,24979;0,129163;0,052254;0,33478;0,050793;0,081004;0,06211;0,339922;0,136525;0,423396;0,088729;0,481445;0,087372;0,047174;0,049065;0,055439;0,053343;0,07111;0,077599;0,058771;0,043196;0,077605;0,005617;0,093114;0,005399;0,024824;0,025744;0,069407;0,043724;0,433694;0,047107;0,03988;0,048038;0,184561;0,405546;0,557928;0,11383;0,361758;0,513066;0,567606;0,377889;0,32273;0,165673;0,479754;0,248039;0,548084;0,407544;0,027252;0,688028;0,130405;0,075658;0,050331;0,065015;0,104323;0,016756;0,186925;0,138;0,206559;0,21419;0,082502;0,212044;0,196932;0,065589;0,125915;0,116837;0,194342;0,254996;0,182028;0,22098;0,558088;0,27786;0,180193;0,354512;0,238819;0,462007;0,263755;0,268382;0,221372;0,255161;0,430073;0,203785;0,242198;0,184919;0,209939;0,286961;0,258845;0,206492;0,069257;0,162612;0,478947;0,163298;0,214379;0,241601;0,008448;0,19175;0,11517;0,076707;0,113027;0,021435;0,067781;0;0,083582;0,032549;0;0,034183;0,010521;0,048669;0,032871;0,056907;0,404175;0,023937;0,03236;0,044191;0,036836;0,418777;0,09748;0,114875;0,032469;0,252693;0,004361;0,29516;0,032521;0,049971;0,01792;0,445457;0,123199;0,160389;0,034428;0,070999;0,290684;0,025443;0,045707;0,054629;0,050463;0,000113;0,04888;0,326852;0,000552;0,058669;0,10192;0,047088;0,00803;0,006408;0,059347;0,023304;0,396174;0,183052;0;0,370597;0,317998;0,561965;0,219595;0,207437;0,172191;0,436595;0,1803;0,199136;0,081435;0,453231;0,114756;0,195051;0,390333;0,290942;0,171019;0,497323;0,243628;0,338815;0,58183;0,659715;0,191552;0,306786;0,328157;0,547732;0,253918;0,571309;0,062537;0,179694;0,005899;0,036799;0,006846;0,004552;0,068319;0,001429;0,005517;0,007801;0,01739;0,004695;0,011401;0,01392;0,003669;0,003883;0,015166;0,004581
Joan Baez;0,358064;0,274357;0,182463;0,186855;0,307939;0,223407;0,220493;0,203975;0,153758;0,15818;0,12732;0,274979;0,107115;0,165951;0,13074;0,228207;0,80076;0,598212;0,426753;1;0,343969;0,612131;0,693437;0,714534;0,422356;0,654205;0,775133;0,473049;0,414092;0,39438;0,44488;0,485545;0,0933;0,058718;0,218629;0,102475;0,096329;0,139265;0,205654;0,120833;0,242431;0,081862;0,315013;0,091921;0,101597;0,068038;0,071662;0,063816;0,200618;0,180709;0,167616;0,060472;0,195969;0,019397;0,102937;0,039841;0,086214;0,071488;0,226617;0,078889;0,270981;0,128642;0,070793;0,071144;0,136342;0,233066;0,25566;0,16546;0,1887;0,253528;0,248414;0,206577;0,187705;0,148751;0,240372;0,137314;0,340119;0,263431;0,04325;0,278341;0,115515;0,083557;0,063089;0,056415;0,090991;0,078232;0,176994;0,133728;0,169486;0,18465;0,074799;0,241721;0,17749;0,074634;0,10104;0,11576;0,135882;0,223429;0,174054;0,123761;0,309236;0,204815;0,144874;0,287263;0,147013;0,281673;0,160658;0,143035;0,125176;0,158592;0,191628;0,194424;0,154327;0,139785;0,128592;0,199687;0,177505;0,18595;0,060892;0,162273;0,194169;0,203363;0,189055;0,121636;0,088548;0,119814;0,108092;0,070658;0,063535;0,043069;0,122269;0;0,085153;0,067736;0,012028;0,061079;0,033021;0,067647;0,082546;0,151775;0,241345;0,051411;0,044756;0,06802;0,021566;0,204101;0,064225;0,036959;0,025068;0,110538;0,000518;0,129931;0,021818;0,07592;0,017809;0,249436;0,069697;0,12216;0,024746;0,058374;0,165184;0,03881;0,086122;0,09843;0,072218;0,042672;0,040262;0,132642;0,000909;0,070779;0,08437;0,057363;0,00743;0,004279;0,047335;0,027648;0,260415;0,23249;0,002213;0,252733;0,235492;0,322001;0,214147;0,190655;0,215476;0,268867;0,19487;0,184722;0,078997;0,274359;0,169471;0,178304;0,19941;0,183047;0,116404;0,216765;0,140284;0,211038;0,286672;0,322661;0,098766;0,223553;0,146121;0,286059;0,119681;0,302288;0,051913;0,14011;0,004433;0,017679;0,007482;0;0,053671;0;0;0,003268;0,006172;0,003564;0,005716;0,010522;0,014158;0,002207;0,002813;0,006716
Townes van Zandt;0,710767;0,727186;0,573985;0,71675;0,477756;0,596239;0,587172;0,606175;0,578733;0,585963;0,588088;0,395836;0,367746;0,540953;0,406581;0,603913;0,518503;0,234528;0,130327;0,343969;1;0,228893;0,239743;0,275171;0,225531;0,274407;0,395333;0,193973;0,201261;0,610654;0,266243;0,103543;0,047051;0,026419;0,171951;0,074409;0,084835;0,071409;0,073058;0,120252;0,100216;0,04416;0,134539;0,07748;0,062401;0,087471;0,030543;0,038642;0,561381;0,459522;0,516602;0,39915;0,546817;0,49012;0,527418;0,502003;0,604536;0,514584;0,611548;0,567841;0,362384;0,694702;0,540806;0,528787;0,140916;0,149095;0,094578;0,374785;0,119789;0,137567;0,080147;0,055368;0,127655;0,258788;0,083351;0,07806;0,085957;0,117925;0,045497;0,057968;0,161726;0,098827;0,058105;0,07876;0,157559;0,038023;0,235889;0,180032;0,234647;0,280517;0,114114;0,277718;0,231306;0,112335;0,156028;0,15665;0,103137;0,148295;0,23684;0,118616;0,171004;0,228546;0,223286;0,20154;0,128505;0,197203;0,137265;0,080064;0,100655;0,131076;0,080622;0,24041;0,126643;0,180952;0,163803;0,194404;0,14487;0,173384;0,073373;0,128844;0,040571;0,151546;0,214917;0,095282;0,040347;0,090289;0,101436;0,088869;0,026742;0,026773;0,065624;0;0,098345;0,025312;0,005484;0,04614;0,019131;0,054966;0,035544;0,059975;0,09868;0,021826;0,028792;0,018575;0,015079;0,143371;0,044989;0;0,028176;0,035579;0;0,007627;0,027457;0,069675;0,014169;0,18882;0,073186;0,145117;0,001807;0,040437;0,096104;0,018938;0,060341;0,064688;0,056522;0,00169;0,017709;0,006133;0;0,037329;0,115822;0,03993;0,008848;0;0,037156;0,022587;0,376672;0,353328;0;0,242513;0,283647;0,361543;0,405221;0,308323;0,49416;0,298357;0,394637;0,253279;0,098844;0,378781;0,445324;0,266095;0,037995;0,059685;0;0,048596;0,042917;0,099757;0,090435;0,147077;0,030109;0,042927;0,039977;0,052411;0,071208;0,030585;0,024517;0,035339;0,002274;0,004924;0,002994;0;0,01158;0;0;0;0,001762;0,000749;0,000734;0;0,005509;0;0;0
